Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by condition;Converted arms;na;na;2023;Counts;3;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by condition;Modified arms;na;na;2023;Counts;12;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by condition;otherwise illicitly manufactured;na;na;2023;Counts;20;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by condition;otherwise illicitly manufactured;na;na;2023;Counts;652;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by marking;altered marking;na;na;2023;Counts;5;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by marking;unknown Status On Marking;na;na;2023;Counts;566;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by marking;uniquely marked;na;na;2023;Counts;116;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by type;pistol;na;na;2023;Counts;91;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by type;revolver;na;na;2023;Counts;22;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2023;Counts;290;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2023;Counts;64;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by type;Unknown status on type;na;na;2023;Counts;220;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;Total;Total;na;na;2023;Counts;687;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by condition;Total;na;na;2023;Counts;687;IAFQ/NA
SVK;Slovakia;Europe;Eastern Europe;Arms seized;by marking;Total;na;na;2023;Counts;687;IAFQ
SVK;Slovakia;Europe;Eastern Europe;Instances/cases of seizures;Total;Total;na;na;2023;Counts;160;IAFQ
SVN;Slovenia;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2016;Counts;48214;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;altered marking;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;no marking;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;uniquely marked;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;machine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;other weapons;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;pistol;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;revolver;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;shotgun (Including Short Carbine);na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;submachine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;Unknown status on type;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;Total;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;Total;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;machine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;other weapons;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;pistol;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;revolver;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;shotgun (Including Short Carbine);na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;submachine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;Unknown status on type;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;Total;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2016;Counts;54;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2016;Counts;111;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;revolver;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;133;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;submachine gun;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2016;Counts;304;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Altered markings;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;unknown;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2016;Counts;5;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2016;Counts;299;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2016;Counts;4;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Drug trafficking;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other forms of organized crime;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other type of trafficking;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Acts of terrorism;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Violent crime;na;na;2016;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;Total;Total;na;na;2016;Counts;304;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2016;Counts;304;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Total;na;na;2016;Counts;304;IAFQ
SVN;Slovenia;Europe;Southern Europe;Parts and components seized;Total;Total;na;na;2016;Counts;58;IAFQ
SVN;Slovenia;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2017;Counts;25151;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;altered marking;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;no marking;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;machine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;other weapons;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;pistol;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;revolver;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;1;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;shotgun (Including Short Carbine);na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;submachine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;Unknown status on type;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by type;Total;na;na;2017;Counts;1;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms found;by marking;Total;na;na;2017;Counts;1;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;machine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;other weapons;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;pistol;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;revolver;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;shotgun (Including Short Carbine);na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;submachine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;Unknown status on type;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms surrendered;by type;Total;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2017;Counts;59;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2017;Counts;116;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;revolver;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;149;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;submachine gun;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;Unknown status on type;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2017;Counts;324;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Altered markings;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;unknown;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2017;Counts;32;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2017;Counts;292;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2017;Counts;30;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Drug trafficking;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other forms of organized crime;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other type of trafficking;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Acts of terrorism;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Violent crime;na;na;2017;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;Total;Total;na;na;2017;Counts;324;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2017;Counts;324;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Total;na;na;2017;Counts;324;IAFQ
SVN;Slovenia;Europe;Southern Europe;Parts and components seized;Total;Total;na;na;2017;Counts;515;IAFQ
SVN;Slovenia;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2018;Counts;7996;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2018;Counts;11;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2018;Counts;112;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;revolver;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2018;Counts;73;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;submachine gun;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;Unknown status on type;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit use;na;na;2018;Counts;64;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Altered markings;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;other;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2018;Counts;71;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;unknown;na;na;2018;Counts;61;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2018;Counts;196;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;other;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;unknown;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2018;Counts;61;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2018;Counts;71;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in foreign registry;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing attempted, no point of diversion identified;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing procedure pending;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - point of diversion otherwise identified;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - Erased or altered marking;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - Illicitly manufactured;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Total not uniquely identifiable through marking;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Not uniquely identifiable - No further information available;na;na;2018;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;Total;Total;na;na;2018;Counts;196;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Total;na;na;2018;Counts;196;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Total;na;na;2018;Counts;196;IAFQ
SVN;Slovenia;Europe;Southern Europe;Parts and components seized;Total;Total;na;na;2018;Counts;46;IAFQ
SVN;Slovenia;Europe;Southern Europe;Ammunition seized;Total;Total;na;na;2019;Counts;3597;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;machine gun;na;na;2019;Counts;6;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;other weapons;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;pistol;na;na;2019;Counts;36;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;revolver;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2019;Counts;14;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;shotgun (Including Short Carbine);na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;submachine gun;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by type;Unknown status on type;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit posession;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit use;na;na;2019;Counts;28;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;Altered markings;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;other;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2019;Counts;16;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by legal justification of seizure;unknown;na;na;2019;Counts;12;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;land borders;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;national territory;na;na;2019;Counts;56;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;other;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;planes and airports;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;unknown;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;vessels and harbours;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Other arms offences;na;na;2019;Counts;12;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2019;Counts;16;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in foreign registry;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from illegitimate owner in national registry;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - from legitimate owner in national registry;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - tracing attempted, no point of diversion identified;na;na;2019;Counts;0;IAFQ
SVN;Slovenia;Europe;Southern Europe;Arms seized;by location;Uniquely identifiable - point of diversion otherwise identified;na;na;2019;Counts;0;IAFQ
